Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 793, 1, 120.805, 120.805, 120.82, 0.015, 30, 120.82, 121.55, 0.73, 1858, 0, 121.55, 121.563, 0.013, 27,     0.758,
 794, 1, 120.851, 120.851, 120.893, 0.042, 50, 120.893, 121.613, 0.72, 1707, 0, 121.613, 121.634, 0.021, 42,     0.783,
 792, 1, 120.702, 120.702, 120.927, 0.225, 432, 120.927, 121.639, 0.712, 1536, 0, 121.639, 121.651, 0.012, 34,     0.948,
 795, 1, 120.992, 120.992, 121.002, 0.01, 13, 121.002, 121.713, 0.711, 1473, 0, 121.713, 121.731, 0.019, 37,     0.739,
 796, 1, 121.088, 121.088, 121.098, 0.01, 16, 121.098, 121.962, 0.864, 1405, 0, 121.962, 121.972, 0.01, 5,     0.884,
 798, 1, 121.984, 121.984, 122.048, 0.064, 112, 122.048, 122.764, 0.716, 1070, 0, 122.764, 122.88, 0.116, 232,     0.896,
 799, 1, 122.051, 122.051, 122.143, 0.092, 176, 122.143, 122.975, 0.832, 1320, 0, 122.975, 122.985, 0.01, 37,     0.934,
 797, 1, 121.266, 121.266, 122.428, 1.162, 2304, 122.428, 123.194, 0.766, 786, 0, 123.194, 123.223, 0.029, 59,     1.958,
 803, 1, 122.25, 122.25, 122.512, 0.262, 145, 122.512, 123.273, 0.762, 1559, 0, 123.273, 123.3, 0.026, 53,     1.050,
 800, 1, 122.118, 122.118, 122.183, 0.064, 75, 122.183, 123.024, 0.841, 1531, 0, 123.024, 123.418, 0.394, 788,     1.300,
 804, 1, 122.428, 122.428, 122.523, 0.095, 15, 122.523, 123.443, 0.921, 1250, 0, 123.443, 123.453, 0.01, 17,     1.026,
 802, 1, 122.235, 122.235, 122.523, 0.288, 346, 122.523, 123.429, 0.906, 1598, 0, 123.429, 123.463, 0.034, 50,     1.228,
 805, 1, 122.667, 122.667, 122.667, 0, 2, 122.667, 123.523, 0.856, 1002, 0, 123.523, 123.542, 0.019, 38,     0.875,
 801, 1, 122.133, 122.133, 122.347, 0.214, 329, 122.347, 123.168, 0.821, 1278, 0, 123.168, 123.587, 0.419, 838,     1.454,
 806, 1, 122.751, 122.751, 122.907, 0.156, 295, 122.907, 123.693, 0.786, 1170, 0, 123.693, 123.704, 0.011, 22,     0.953,
 809, 1, 123.164, 123.164, 123.174, 0.01, 40, 123.174, 123.949, 0.775, 1542, 0, 123.949, 123.959, 0.01, 20,     0.796,
 808, 1, 123.13, 123.13, 123.14, 0.01, 21, 123.14, 123.929, 0.789, 1312, 0, 123.929, 123.969, 0.04, 64,     0.839,
 807, 1, 123.034, 123.034, 123.044, 0.01, 5, 123.044, 123.773, 0.729, 1589, 0, 123.773, 124.097, 0.323, 659,     1.062,
 810, 1, 123.301, 123.301, 123.325, 0.024, 48, 123.325, 124.064, 0.738, 1414, 0, 124.064, 124.148, 0.084, 169,     0.847,
 811, 1, 123.776, 123.776, 123.798, 0.022, 44, 123.798, 124.519, 0.721, 1750, 0, 124.519, 124.538, 0.019, 38,     0.762,
 812, 1, 123.812, 123.812, 123.823, 0.01, 11, 123.823, 124.549, 0.727, 1486, 0, 124.549, 124.603, 0.053, 107,     0.790,
 813, 1, 124.09, 124.09, 124.435, 0.345, 691, 124.435, 125.15, 0.715, 1893, 0, 125.15, 125.172, 0.022, 44,     1.082,
 817, 1, 124.591, 124.591, 124.613, 0.022, 5, 124.613, 125.338, 0.725, 1275, 0, 125.338, 125.348, 0.01, 11,     0.757,
 815, 1, 124.524, 124.524, 124.599, 0.075, 163, 124.599, 125.324, 0.725, 1695, 0, 125.324, 125.358, 0.034, 56,     0.834,
 816, 1, 124.584, 124.584, 124.66, 0.076, 140, 124.66, 125.535, 0.875, 1167, 0, 125.535, 125.564, 0.029, 59,     0.980,
 819, 1, 124.729, 124.729, 124.783, 0.055, 109, 124.783, 125.587, 0.803, 1551, 0, 125.587, 125.597, 0.01, 2,     0.868,
 818, 1, 124.617, 124.617, 124.862, 0.245, 482, 124.862, 125.649, 0.787, 1013, 0, 125.649, 125.759, 0.111, 221,     1.142,
 814, 1, 124.45, 124.45, 124.559, 0.11, 195, 124.559, 125.286, 0.726, 1212, 0, 125.286, 126.115, 0.829, 1659,     1.665,
 820, 1, 124.968, 124.968, 124.995, 0.027, 48, 124.995, 125.837, 0.842, 1759, 0, 125.837, 126.234, 0.397, 795,     1.266,
 821, 1, 125.875, 125.875, 125.899, 0.024, 55, 125.899, 126.634, 0.735, 1399, 0, 126.634, 126.681, 0.047, 80,     0.806,
 822, 1, 125.917, 125.917, 125.948, 0.031, 71, 125.948, 126.838, 0.89, 1316, 0, 126.838, 126.848, 0.01, 4,     0.931,
 823, 1, 125.969, 125.969, 125.979, 0.01, 1, 125.979, 126.858, 0.879, 1347, 0, 126.858, 126.869, 0.01, 21,     0.899,
 824, 1, 126.143, 126.143, 126.143, 0, 4, 126.143, 126.926, 0.783, 1427, 0, 126.926, 126.978, 0.052, 103,     0.834,
 825, 1, 126.23, 126.23, 126.24, 0.01, 16, 126.24, 127.108, 0.868, 1675, 0, 127.108, 127.124, 0.016, 31,     0.893,
 826, 1, 126.281, 126.281, 126.309, 0.028, 55, 126.309, 127.14, 0.831, 1492, 0, 127.14, 127.314, 0.174, 349,     1.033,
 827, 1, 126.379, 126.379, 126.379, 0, 4, 126.379, 127.189, 0.811, 1550, 0, 127.189, 127.355, 0.165, 315,     0.976,
 828, 1, 126.383, 126.383, 126.415, 0.032, 68, 126.415, 127.39, 0.974, 2183, 0, 127.39, 127.39, 0, 1,     1.006,
 830, 1, 126.555, 126.555, 126.813, 0.258, 503, 126.813, 127.688, 0.875, 1880, 0, 127.688, 127.736, 0.048, 108,     1.181,
 829, 1, 126.404, 126.404, 126.799, 0.395, 770, 126.799, 127.646, 0.847, 1036, 0, 127.646, 127.948, 0.302, 604,     1.543,
 834, 1, 127.025, 127.025, 127.035, 0.01, 21, 127.035, 127.937, 0.902, 1766, 0, 127.937, 127.968, 0.031, 62,     0.943,
 835, 1, 127.123, 127.123, 127.123, 0, 1, 127.123, 128.131, 1.008, 1407, 0, 128.131, 128.147, 0.016, 38,     1.024,
 831, 1, 126.617, 126.617, 126.899, 0.283, 194, 126.899, 127.875, 0.976, 1496, 0, 127.875, 128.196, 0.321, 626,     1.580,
 832, 1, 126.842, 126.842, 126.853, 0.011, 23, 126.853, 127.855, 1.002, 1848, 0, 127.855, 128.251, 0.396, 792,     1.409,
 833, 1, 126.929, 126.929, 126.948, 0.019, 39, 126.948, 127.895, 0.947, 1348, 0, 127.895, 128.352, 0.457, 918,     1.423,
 838, 1, 127.657, 127.657, 127.668, 0.01, 12, 127.668, 128.441, 0.774, 1349, 0, 128.441, 128.488, 0.047, 77,     0.831,
 836, 1, 127.434, 127.434, 127.555, 0.122, 246, 127.555, 128.401, 0.846, 1344, 0, 128.401, 128.556, 0.155, 311,     1.123,
 839, 1, 127.855, 127.855, 127.866, 0.011, 23, 127.866, 128.63, 0.764, 1621, 0, 128.63, 128.68, 0.05, 106,     0.826,
 841, 1, 128.09, 128.09, 128.19, 0.1, 145, 128.19, 128.902, 0.712, 1554, 0, 128.902, 128.912, 0.01, 1,     0.822,
 840, 1, 128.049, 128.049, 128.116, 0.067, 119, 128.116, 128.842, 0.725, 1558, 0, 128.842, 129.006, 0.164, 329,     0.957,
 842, 1, 128.226, 128.226, 128.248, 0.022, 44, 128.248, 129.075, 0.827, 1468, 0, 129.075, 129.105, 0.03, 57,     0.879,
 843, 1, 128.273, 128.273, 128.304, 0.03, 40, 128.304, 129.164, 0.861, 1383, 0, 129.164, 129.177, 0.012, 25,     0.903,
 844, 1, 128.304, 128.304, 128.362, 0.058, 118, 128.362, 129.164, 0.802, 1507, 0, 129.164, 129.197, 0.032, 42,     0.893,
 845, 1, 128.392, 128.392, 128.432, 0.039, 54, 128.432, 129.325, 0.893, 1335, 0, 129.325, 129.336, 0.011, 22,     0.943,
 846, 1, 128.601, 128.601, 129.958, 1.357, 2715, 129.958, 130.674, 0.716, 1589, 0, 130.674, 130.743, 0.069, 125,     2.142,
 847, 1, 128.701, 128.701, 131.222, 2.522, 2530, 131.222, 131.941, 0.719, 1500, 0, 131.941, 131.968, 0.028, 55,     3.268,
 849, 1, 128.903, 128.903, 131.281, 2.378, 12, 131.281, 132.045, 0.764, 1742, 0, 132.045, 132.055, 0.01, 3,     3.152,
 850, 1, 129.011, 129.011, 131.293, 2.282, 16, 131.293, 132.076, 0.784, 1410, 0, 132.076, 132.086, 0.01, 6,     3.076,
 848, 1, 128.748, 128.748, 131.267, 2.518, 89, 131.267, 132.045, 0.778, 1314, 0, 132.045, 132.096, 0.052, 97,     3.348,
 851, 1, 129.068, 129.068, 131.305, 2.237, 19, 131.305, 132.19, 0.886, 1607, 0, 132.19, 132.253, 0.062, 125,     3.185,
 852, 1, 129.116, 129.116, 131.362, 2.245, 105, 131.362, 132.326, 0.965, 1802, 0, 132.326, 132.368, 0.042, 47,     3.252,
 837, 1, 127.545, 127.545, 133.013, 5.468, 10931, 133.013, 133.736, 0.723, 1287, 0, 133.736, 133.823, 0.087, 175,     6.278,
 856, 1, 129.539, 129.539, 133.087, 3.548, 3, 133.087, 133.805, 0.718, 1713, 0, 133.805, 133.848, 0.043, 86,     4.309,
 855, 1, 129.529, 129.529, 133.073, 3.544, 25, 133.073, 133.805, 0.732, 1834, 0, 133.805, 133.879, 0.074, 149,     4.351,
 854, 1, 129.311, 129.311, 133.059, 3.748, 62, 133.059, 133.773, 0.714, 1951, 0, 133.773, 134.069, 0.296, 582,     4.758,
 859, 1, 130.119, 130.119, 133.188, 3.069, 4, 133.188, 134.059, 0.871, 1216, 0, 134.059, 134.079, 0.02, 27,     3.960,
 858, 1, 130.063, 130.063, 133.178, 3.114, 134, 133.178, 134.031, 0.853, 1792, 0, 134.031, 134.099, 0.068, 127,     4.036,
 860, 1, 130.292, 130.292, 133.239, 2.947, 92, 133.239, 134.247, 1.008, 1540, 0, 134.247, 134.266, 0.019, 39,     3.975,
 861, 1, 130.54, 130.54, 133.273, 2.733, 56, 133.273, 134.281, 1.008, 1398, 0, 134.281, 134.319, 0.038, 73,     3.779,
 862, 1, 130.698, 130.698, 133.362, 2.664, 179, 133.362, 134.309, 0.947, 1709, 0, 134.309, 134.339, 0.03, 46,     3.641,
 857, 1, 129.568, 129.568, 133.111, 3.543, 48, 133.111, 133.997, 0.886, 1858, 0, 133.997, 134.448, 0.451, 903,     4.881,
 864, 1, 130.95, 130.95, 133.437, 2.488, 63, 133.437, 134.538, 1.101, 1540, 0, 134.538, 134.556, 0.018, 37,     3.607,
 863, 1, 130.797, 130.797, 133.396, 2.599, 31, 133.396, 134.503, 1.107, 1943, 0, 134.503, 134.576, 0.073, 147,     3.779,
 865, 1, 130.968, 130.968, 133.471, 2.503, 43, 133.471, 134.56, 1.089, 1508, 0, 134.56, 134.596, 0.036, 71,     3.628,
 866, 1, 131.537, 131.537, 133.495, 1.958, 33, 133.495, 134.76, 1.265, 1474, 0, 134.76, 134.77, 0.01, 2,     3.233,
 867, 1, 131.668, 131.668, 133.55, 1.882, 84, 133.55, 134.788, 1.238, 1934, 0, 134.788, 134.82, 0.032, 48,     3.152,
 868, 1, 131.711, 131.711, 133.584, 1.873, 65, 133.584, 134.81, 1.226, 1201, 0, 134.81, 134.861, 0.051, 102,     3.150,
 853, 1, 129.199, 129.199, 133.657, 4.458, 4591, 133.657, 135.016, 1.359, 1496, 0, 135.016, 135.084, 0.068, 136,     5.885,
 870, 1, 131.821, 131.821, 133.695, 1.874, 64, 133.695, 135.06, 1.365, 1166, 0, 135.06, 135.104, 0.044, 85,     3.282,
 873, 1, 132.449, 132.449, 133.79, 1.341, 28, 133.79, 135.287, 1.497, 1583, 0, 135.287, 135.328, 0.041, 64,     2.879,
 875, 1, 132.574, 132.574, 133.828, 1.254, 35, 133.828, 135.318, 1.49, 996, 0, 135.318, 135.338, 0.02, 32,     2.764,
 874, 1, 132.539, 132.539, 133.804, 1.265, 15, 133.804, 135.318, 1.514, 1150, 0, 135.318, 135.348, 0.03, 47,     2.809,
 869, 1, 131.753, 131.753, 133.742, 1.989, 316, 133.742, 135.06, 1.318, 981, 0, 135.06, 135.358, 0.298, 591,     3.605,
 876, 1, 132.6, 132.6, 134.026, 1.426, 376, 134.026, 135.514, 1.488, 1592, 0, 135.514, 135.524, 0.01, 18,     2.924,
 872, 1, 132.299, 132.299, 133.776, 1.477, 50, 133.776, 135.265, 1.489, 1400, 0, 135.265, 136.561, 1.296, 2592,     4.262,
 878, 1, 133.155, 133.155, 136.089, 2.934, 16, 136.089, 136.813, 0.724, 1893, 0, 136.813, 136.832, 0.019, 39,     3.677,
 871, 1, 132.186, 132.186, 136.075, 3.888, 4760, 136.075, 136.801, 0.726, 1301, 0, 136.801, 136.843, 0.042, 84,     4.656,
 879, 1, 133.178, 133.178, 136.103, 2.925, 26, 136.103, 136.833, 0.73, 1082, 0, 136.833, 136.843, 0.01, 11,     3.665,
 880, 1, 133.2, 133.2, 136.287, 3.087, 369, 136.287, 137.006, 0.719, 1365, 0, 137.006, 137.043, 0.037, 39,     3.842,
 882, 1, 133.265, 133.265, 136.368, 3.103, 23, 136.368, 137.085, 0.717, 1436, 0, 137.085, 137.111, 0.026, 63,     3.846,
 881, 1, 133.244, 133.244, 136.354, 3.11, 135, 136.354, 137.085, 0.731, 1875, 0, 137.085, 137.147, 0.062, 125,     3.903,
 883, 1, 134.979, 134.979, 136.45, 1.471, 165, 136.45, 137.31, 0.86, 1656, 0, 137.31, 137.32, 0.01, 1,     2.341,
 877, 1, 132.847, 132.847, 136.503, 3.656, 4954, 136.503, 137.344, 0.841, 1647, 0, 137.344, 137.425, 0.081, 162,     4.578,
 886, 1, 135.296, 135.296, 136.65, 1.353, 238, 136.65, 137.611, 0.961, 1394, 0, 137.611, 137.621, 0.01, 19,     2.325,
 887, 1, 135.654, 135.654, 136.684, 1.03, 43, 136.684, 137.764, 1.081, 1818, 0, 137.764, 137.824, 0.06, 118,     2.171,
 888, 1, 135.879, 135.879, 136.708, 0.828, 42, 136.708, 137.814, 1.107, 1788, 0, 137.814, 137.834, 0.02, 37,     1.955,
 889, 1, 135.916, 135.916, 136.738, 0.821, 48, 136.738, 137.869, 1.132, 1715, 0, 137.869, 137.879, 0.01, 19,     1.963,
 890, 1, 136.109, 136.109, 136.782, 0.673, 71, 136.782, 137.869, 1.088, 1970, 0, 137.869, 137.983, 0.113, 227,     1.874,
 885, 1, 135.153, 135.153, 136.515, 1.362, 16, 136.515, 137.504, 0.989, 1652, 0, 137.504, 138.057, 0.553, 1107,     2.904,
 892, 1, 136.395, 136.395, 137.041, 0.646, 463, 137.041, 138.118, 1.078, 1562, 0, 138.118, 138.13, 0.012, 23,     1.735,
 891, 1, 136.243, 136.243, 136.81, 0.567, 27, 136.81, 138.013, 1.204, 1470, 0, 138.013, 138.14, 0.127, 254,     1.897,
 893, 1, 136.422, 136.422, 137.055, 0.633, 16, 137.055, 138.118, 1.064, 1515, 0, 138.118, 138.15, 0.031, 54,     1.728,
 894, 1, 136.88, 136.88, 137.089, 0.209, 29, 137.089, 138.263, 1.175, 1029, 0, 138.263, 138.297, 0.034, 68,     1.418,
 896, 1, 137.143, 137.143, 137.172, 0.029, 57, 137.172, 138.376, 1.204, 1190, 0, 138.376, 138.523, 0.148, 295,     1.380,
 895, 1, 136.986, 136.986, 137.103, 0.117, 11, 137.103, 138.32, 1.217, 1777, 0, 138.32, 138.543, 0.224, 421,     1.557,
 897, 1, 137.208, 137.208, 137.278, 0.07, 140, 137.278, 138.573, 1.295, 961, 0, 138.573, 138.598, 0.025, 61,     1.390,
 898, 1, 137.239, 137.239, 137.324, 0.085, 91, 137.324, 138.625, 1.301, 1817, 0, 138.625, 138.673, 0.048, 81,     1.435,
 899, 1, 137.415, 137.415, 137.448, 0.032, 65, 137.448, 138.762, 1.314, 1203, 0, 138.762, 138.772, 0.01, 1,     1.357,
 884, 1, 135.149, 135.149, 138.411, 3.262, 3922, 138.411, 139.272, 0.861, 870, 0, 139.272, 139.321, 0.05, 100,     4.173,
 901, 1, 137.628, 137.628, 138.437, 0.808, 52, 138.437, 139.326, 0.89, 1515, 0, 139.326, 139.386, 0.06, 117,     1.758,
 902, 1, 137.779, 137.779, 138.731, 0.952, 589, 138.731, 139.535, 0.804, 1635, 0, 139.535, 139.561, 0.025, 51,     1.782,
 904, 1, 138.086, 138.086, 138.952, 0.866, 2, 138.952, 139.666, 0.714, 1642, 0, 139.666, 139.682, 0.016, 32,     1.596,
 903, 1, 138.03, 138.03, 138.938, 0.908, 415, 138.938, 139.656, 0.718, 1591, 0, 139.656, 139.696, 0.04, 58,     1.666,
 905, 1, 138.097, 138.097, 138.96, 0.864, 12, 138.96, 139.696, 0.736, 1524, 0, 139.696, 139.706, 0.01, 1,     1.610,
 906, 1, 138.319, 138.319, 138.99, 0.671, 59, 138.99, 139.79, 0.8, 1666, 0, 139.79, 139.809, 0.018, 37,     1.490,
 908, 1, 138.532, 138.532, 139.018, 0.486, 24, 139.018, 139.916, 0.898, 1644, 0, 139.916, 139.926, 0.01, 8,     1.394,
 909, 1, 138.761, 138.761, 139.031, 0.269, 6, 139.031, 139.946, 0.916, 1130, 0, 139.946, 139.974, 0.028, 55,     1.213,
 907, 1, 138.459, 138.459, 139.004, 0.545, 7, 139.004, 139.906, 0.902, 1205, 0, 139.906, 140.011, 0.105, 201,     1.552,
 910, 1, 138.96, 138.96, 139.425, 0.465, 786, 139.425, 140.196, 0.771, 1875, 0, 140.196, 140.206, 0.01, 4,     1.246,
 911, 1, 139.07, 139.07, 140.381, 1.312, 1883, 140.381, 141.199, 0.818, 1364, 0, 141.199, 141.229, 0.03, 56,     2.160,
 912, 1, 139.105, 139.105, 140.469, 1.365, 176, 140.469, 141.199, 0.73, 1248, 0, 141.199, 141.251, 0.052, 104,     2.147,
 913, 1, 139.168, 139.168, 140.483, 1.315, 7, 140.483, 141.299, 0.816, 1795, 0, 141.299, 141.387, 0.088, 175,     2.219,
 914, 1, 139.381, 139.381, 140.504, 1.122, 38, 140.504, 141.439, 0.936, 1251, 0, 141.439, 141.449, 0.01, 8,     2.068,
 915, 1, 139.571, 139.571, 140.513, 0.943, 19, 140.513, 141.459, 0.946, 1252, 0, 141.459, 141.566, 0.107, 214,     1.995,
 917, 1, 139.937, 139.937, 140.658, 0.721, 81, 140.658, 141.556, 0.897, 1973, 0, 141.556, 141.601, 0.045, 90,     1.663,
 918, 1, 139.956, 139.956, 140.683, 0.727, 38, 140.683, 141.695, 1.011, 1784, 0, 141.695, 141.705, 0.01, 6,     1.749,
 919, 1, 140.269, 140.269, 140.745, 0.476, 113, 140.745, 141.715, 0.969, 1714, 0, 141.715, 141.745, 0.03, 54,     1.475,
 920, 1, 140.447, 140.447, 140.924, 0.477, 327, 140.924, 141.944, 1.02, 1717, 0, 141.944, 142.026, 0.082, 165,     1.579,
 921, 1, 140.504, 140.504, 141.116, 0.612, 376, 141.116, 142.194, 1.078, 1693, 0, 142.194, 142.213, 0.019, 39,     1.710,
 922, 1, 140.599, 140.599, 141.606, 1.007, 981, 141.606, 142.462, 0.856, 1603, 0, 142.462, 142.696, 0.234, 480,     2.097,
 923, 1, 140.77, 140.77, 142.177, 1.407, 1142, 142.177, 142.975, 0.798, 1075, 0, 142.975, 143.06, 0.085, 170,     2.290,
 925, 1, 141.315, 141.315, 142.279, 0.964, 156, 142.279, 143.116, 0.837, 998, 0, 143.116, 143.126, 0.01, 17,     1.811,
 926, 1, 141.324, 141.324, 142.453, 1.129, 349, 142.453, 143.246, 0.793, 1635, 0, 143.246, 143.269, 0.023, 45,     1.945,
 924, 1, 141.084, 141.084, 142.201, 1.117, 30, 142.201, 142.995, 0.794, 1786, 0, 142.995, 143.318, 0.324, 648,     2.234,
 900, 1, 137.464, 137.464, 142.547, 5.084, 10172, 142.547, 143.397, 0.85, 1437, 0, 143.397, 143.407, 0.01, 10,     5.944,
 927, 1, 141.494, 141.494, 142.501, 1.006, 81, 142.501, 143.365, 0.865, 1516, 0, 143.365, 143.421, 0.056, 112,     1.927,
 928, 1, 141.577, 141.577, 142.561, 0.984, 96, 142.561, 143.491, 0.93, 1416, 0, 143.491, 143.501, 0.01, 1,     1.924,
 930, 1, 141.629, 141.629, 142.587, 0.958, 47, 142.587, 143.505, 0.918, 1049, 0, 143.505, 143.557, 0.052, 112,     1.928,
 929, 1, 141.585, 141.585, 142.7, 1.115, 306, 142.7, 143.618, 0.917, 1507, 0, 143.618, 143.628, 0.01, 1,     2.043,
 932, 1, 142.186, 142.186, 142.794, 0.608, 160, 142.794, 143.658, 0.864, 1337, 0, 143.658, 143.672, 0.013, 27,     1.486,
 933, 1, 142.341, 142.341, 143.205, 0.865, 812, 143.205, 143.995, 0.789, 1229, 0, 143.995, 144.056, 0.061, 123,     1.716,
 935, 1, 142.916, 142.916, 143.25, 0.334, 4, 143.25, 144.123, 0.873, 1528, 0, 144.123, 144.133, 0.01, 16,     1.217,
 931, 1, 142.087, 142.087, 143.236, 1.149, 1269, 143.236, 144.015, 0.778, 956, 0, 144.015, 144.159, 0.144, 288,     2.072,
 936, 1, 143.405, 143.405, 143.494, 0.088, 163, 143.494, 144.256, 0.763, 1449, 0, 144.256, 144.297, 0.041, 81,     0.892,
 937, 1, 143.453, 143.453, 143.657, 0.204, 328, 143.657, 144.384, 0.727, 2056, 0, 144.384, 144.394, 0.01, 3,     0.941,
 938, 1, 143.499, 143.499, 143.691, 0.192, 61, 143.691, 144.404, 0.713, 1243, 0, 144.404, 144.404, 0, 19,     0.905,
 939, 1, 143.697, 143.697, 143.871, 0.174, 338, 143.871, 144.584, 0.713, 915, 0, 144.584, 144.594, 0.011, 21,     0.897,
 941, 1, 143.882, 143.882, 143.892, 0.01, 9, 143.892, 144.658, 0.766, 1419, 0, 144.658, 144.671, 0.013, 26,     0.789,
 934, 1, 142.415, 142.415, 143.882, 1.467, 1339, 143.882, 144.634, 0.752, 1332, 0, 144.634, 144.688, 0.054, 109,     2.274,
 940, 1, 143.763, 143.763, 143.913, 0.15, 79, 143.913, 144.833, 0.92, 1851, 0, 144.833, 144.938, 0.105, 208,     1.175,
 942, 1, 144.276, 144.276, 144.276, 0, 12, 144.276, 145.157, 0.881, 1986, 0, 145.157, 145.177, 0.02, 30,     0.901,
 943, 1, 144.349, 144.349, 144.403, 0.054, 121, 144.403, 145.407, 1.003, 1165, 0, 145.407, 145.448, 0.041, 55,     1.099,
 944, 1, 144.372, 144.372, 144.393, 0.021, 28, 144.393, 145.336, 0.943, 1570, 0, 145.336, 145.553, 0.217, 434,     1.181,
 946, 1, 144.738, 144.738, 144.771, 0.034, 69, 144.771, 145.585, 0.814, 1611, 0, 145.585, 145.613, 0.028, 56,     0.875,
 945, 1, 144.705, 144.705, 144.723, 0.018, 26, 144.723, 145.565, 0.842, 1595, 0, 145.565, 145.653, 0.088, 175,     0.948,
 947, 1, 145.055, 145.055, 145.065, 0.01, 4, 145.065, 145.815, 0.75, 1241, 0, 145.815, 146.181, 0.366, 733,     1.126,
 950, 1, 145.472, 145.472, 145.482, 0.01, 7, 145.482, 146.198, 0.716, 1332, 0, 146.198, 146.408, 0.21, 420,     0.936,
 949, 1, 145.357, 145.357, 145.708, 0.351, 689, 145.708, 146.431, 0.723, 1590, 0, 146.431, 146.441, 0.01, 2,     1.084,
 951, 1, 145.892, 145.892, 145.91, 0.018, 35, 145.91, 146.632, 0.722, 1142, 0, 146.632, 146.818, 0.187, 374,     0.926,
 952, 1, 146.134, 146.134, 146.165, 0.03, 64, 146.165, 146.881, 0.716, 1028, 0, 146.881, 146.899, 0.018, 36,     0.765,
 953, 1, 146.19, 146.19, 146.226, 0.036, 49, 146.226, 147.004, 0.778, 2189, 0, 147.004, 147.042, 0.038, 77,     0.852,
 954, 1, 146.277, 146.277, 146.3, 0.022, 51, 146.3, 147.131, 0.831, 1213, 0, 147.131, 147.253, 0.122, 244,     0.976,
 955, 1, 146.469, 146.469, 146.569, 0.1, 179, 146.569, 147.29, 0.721, 1093, 0, 147.29, 147.495, 0.205, 411,     1.026,
 957, 1, 146.715, 146.715, 146.729, 0.013, 27, 146.729, 147.445, 0.716, 1783, 0, 147.445, 147.519, 0.075, 149,     0.804,
 958, 1, 147.06, 147.06, 147.077, 0.017, 37, 147.077, 147.808, 0.731, 833, 0, 147.808, 147.862, 0.054, 109,     0.802,
 959, 1, 147.108, 147.108, 147.141, 0.033, 80, 147.141, 147.876, 0.735, 884, 0, 147.876, 147.895, 0.019, 38,     0.787,
 960, 1, 147.16, 147.16, 147.283, 0.123, 257, 147.283, 148, 0.716, 1757, 0, 148, 148.035, 0.035, 70,     0.874,
 916, 1, 139.886, 139.886, 140.609, 0.723, 175, 140.609, 141.459, 0.85, 1145, 0, 141.459, 148.238, 6.778, 13557,     8.351,
 961, 1, 147.414, 147.414, 147.553, 0.138, 277, 147.553, 148.281, 0.729, 1231, 0, 148.281, 148.306, 0.024, 49,     0.891,
 962, 1, 147.476, 147.476, 147.601, 0.125, 96, 147.601, 148.317, 0.717, 1285, 0, 148.317, 148.379, 0.061, 123,     0.903,
 963, 1, 147.894, 147.894, 147.925, 0.031, 42, 147.925, 148.641, 0.716, 1206, 0, 148.641, 148.704, 0.063, 126,     0.811,
 964, 1, 148.098, 148.098, 148.109, 0.012, 23, 148.109, 148.853, 0.744, 911, 0, 148.853, 148.891, 0.038, 41,     0.794,
 965, 1, 148.17, 148.17, 148.209, 0.039, 88, 148.209, 148.996, 0.788, 1449, 0, 148.996, 149.071, 0.075, 149,     0.901,
 966, 1, 148.189, 148.189, 148.209, 0.02, 40, 148.209, 149.061, 0.853, 1570, 0, 149.061, 149.081, 0.02, 39,     0.893,
 948, 1, 145.176, 145.176, 145.186, 0.01, 7, 145.186, 145.918, 0.732, 2269, 0, 145.918, 149.101, 3.183, 6369,     3.925,
 967, 1, 148.393, 148.393, 148.431, 0.038, 82, 148.431, 149.154, 0.723, 2046, 0, 149.154, 149.164, 0.01, 14,     0.771,
 956, 1, 146.498, 146.498, 147.711, 1.213, 2426, 147.711, 148.53, 0.82, 1983, 0, 148.53, 149.174, 0.644, 1295,     2.676,
 968, 1, 148.617, 148.617, 148.637, 0.02, 51, 148.637, 149.364, 0.727, 1609, 0, 149.364, 149.374, 0.011, 21,     0.758,
 969, 1, 148.78, 148.78, 148.886, 0.106, 213, 148.886, 149.62, 0.734, 1078, 0, 149.62, 149.63, 0.01, 12,     0.850,
 971, 1, 149.293, 149.293, 149.315, 0.021, 27, 149.315, 150.075, 0.761, 1558, 0, 150.075, 150.1, 0.024, 49,     0.806,
 972, 1, 149.305, 149.305, 149.339, 0.034, 69, 149.339, 150.131, 0.792, 1128, 0, 150.131, 150.21, 0.079, 158,     0.905,
 974, 1, 149.582, 149.582, 149.597, 0.016, 33, 149.597, 150.313, 0.716, 1531, 0, 150.313, 150.326, 0.012, 25,     0.744,
 973, 1, 149.565, 149.565, 149.626, 0.062, 115, 149.626, 150.369, 0.743, 1747, 0, 150.369, 150.414, 0.044, 89,     0.849,
 976, 1, 149.707, 149.707, 149.834, 0.127, 255, 149.834, 150.55, 0.716, 1291, 0, 150.55, 150.572, 0.022, 41,     0.866,
 975, 1, 149.654, 149.654, 149.848, 0.194, 363, 149.848, 150.562, 0.714, 1579, 0, 150.562, 150.582, 0.02, 33,     0.928,
