Starting CloudSim SDN...
Initialising...
Starting CloudSim version 7.0
0.0: NOS is starting...
0.0: Datacenter_0 is starting...
Entities started.
0.0: NOS: Starting deploying application..
6919.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
6919.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
6919.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
6919.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
6919.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
6919.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
6919.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
6919.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
6919.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
6919.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
6919.0: NOS: VM Created: VM #22 (app7) in (h_7_7) in h_7_7
6919.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
6919.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
6919.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
6919.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
6919.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
6919.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
6919.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
6919.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
6919.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
6919.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
6919.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
6919.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
6919.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
6919.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
6919.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
6919.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
6919.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
6919.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
6919.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
6919.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
6919.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
6919.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
6919.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
6919.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
6919.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
6919.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
6919.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
6919.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
6919.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
6919.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
6919.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
6919.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
6919.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
6919.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
6919.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
6919.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
6919.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
6919.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
6919.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
6919.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
6919.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
6919.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
6919.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
6919.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
6919.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
6919.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
6919.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
6919.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
6919.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
6919.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
6919.0: NOS: VM Created: VM #21 (web7) in (h_7_6) in h_7_6
6919.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
6919.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
6919.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
6919.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
6919.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
6919.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
6919.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
6919.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
6919.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
6919.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
6919.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
6919.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
6919.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
6919.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
6919.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
6919.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
6919.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
6919.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
6919.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
6919.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
6919.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
6919.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
6919.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
6919.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
6919.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
6919.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
6919.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
6919.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
6919.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
6919.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
6919.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
6919.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
6919.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
6919.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
6919.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
6919.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
6919.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
6919.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
6919.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
6919.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
6919.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
6919.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
6919.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
6919.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
6919.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
6919.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
6919.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
6919.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
6919.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
6919.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
6919.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
6919.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
6919.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
6919.0004: Datacenter_0.processPacketFailed(): Packet failed: PKG:19->20 - Request. UserID:4,Req ID:53
6919.0004: Datacenter_0.processPacketFailed(): Packet failed: PKG:20->19 - Request. UserID:4,Req ID:55
8677.0: NOS: VM Created: VM #28 (firewall8) in (h_7_5) in h_7_5
8677.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
8677.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
8677.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
8677.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
8677.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
8677.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
8677.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
8677.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
8677.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
8677.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
8677.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
8677.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
8677.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
8677.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
8677.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
8677.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
8677.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
8677.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
8677.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
8677.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
8677.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
8677.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
8677.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
8677.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
8677.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
8677.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
8677.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
8677.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
8677.0: NOS: VM Created: VM #26 (db8) in (h_7_4) in h_7_4
8677.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
8677.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
8677.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
8677.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
8677.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
8677.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
8677.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
8677.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
8677.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
8677.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
8677.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
8677.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
8677.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
8677.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
8677.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
8677.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
8677.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
8677.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
8677.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
8677.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
8677.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
8677.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
8677.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
8677.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
8677.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
8677.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
8677.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
8677.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
8677.0: NOS: VM Created: VM #27 (proxy8) in (h_7_3) in h_7_3
8677.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
8677.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
8677.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
8677.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
8677.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
8677.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
8677.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
8677.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
8677.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
8677.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
8677.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
8677.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
8677.0: VMs are in different hosts:h_8_9(12)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
8677.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
8677.0: VMs are in different hosts:h_8_5(13)->h_8_6(14)
8677.0: VMs are in different hosts:h_8_6(14)->h_8_5(13)
8677.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
8677.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_2(16)->h_8_4(17)
8677.0: VMs are in different hosts:h_8_4(17)->h_8_2(16)
8677.0: VMs are in different hosts:h_8_3(18)->h_8_1(15)
8677.0: VMs are in different hosts:h_8_1(15)->h_8_3(18)
8677.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
8677.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
8677.0: VMs are in different hosts:h_7_9(19)->h_8_0(20)
8677.0: VMs are in different hosts:h_8_0(20)->h_7_9(19)
8677.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
8677.0: VMs are in different hosts:h_7_6(21)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_6(21)
8677.0: VMs are in different hosts:h_7_7(22)->h_7_8(23)
8677.0: VMs are in different hosts:h_7_8(23)->h_7_7(22)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_1(24)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
8677.0: VMs are in different hosts:h_7_4(26)->h_7_2(25)
8677.0: VMs are in different hosts:h_7_2(25)->h_7_4(26)
8677.0: VMs are in different hosts:h_7_1(24)->h_7_3(27)
8677.0: VMs are in different hosts:h_7_3(27)->h_7_1(24)
8677.0: NOS: VM Created: VM #25 (app8) in (h_7_2) in h_7_2
8677.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
8677.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_7(1)->h_9_9(2)
8677.0: VMs are in different hosts:h_9_9(2)->h_9_7(1)
8677.0: VMs are in different hosts:h_9_6(0)->h_9_8(3)
8677.0: VMs are in different hosts:h_9_8(3)->h_9_6(0)
8677.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
8677.0: VMs are in different hosts:h_9_3(4)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_3(4)
8677.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
8677.0: VMs are in different hosts:h_9_5(6)->h_9_4(5)
8677.0: VMs are in different hosts:h_9_4(5)->h_9_5(6)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
8677.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
8677.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_0(7)->h_9_1(8)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_0(7)
8677.0: VMs are in different hosts:h_9_1(8)->h_9_2(9)
8677.0: VMs are in different hosts:h_9_2(9)->h_9_1(8)
8677.0: VMs are in different hosts:h_8_7(10)->h_8_8(11)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_7(10)
8677.0: VMs are in different hosts:h_8_8(11)->h_8_9(12)
